title,csoShortName,description,catalogitemNumber,commercialUnitPrice,commercialunitofissue,customerunitprice,customerunitofissue,discountpremiumfee
OCI WAF - Request fee Offering,WAF - Request fee,Official Oracle Cloud Security offering for Request fee.,OCI-5488,5.0,Policy-Month / 1m Requests,4.8,Policy-Month / 1m Requests,-4%
OCI Vault - Key Version Offering,Vault - Key Version,Official Oracle Cloud Security offering for Key Version.,OCI-5489,0.5,Key/Secret-Month,0.525,Key/Secret-Month,5%
OCI Vault - Secret Version Offering,Vault - Secret Version,Official Oracle Cloud Security offering for Secret Version.,OCI-5490,0.5,Key/Secret-Month,0.5,Key/Secret-Month,0%
OCI OKE (Kubernetes) - Cluster Management Fee Offering,OKE (Kubernetes) - Cluster Management Fee,Official Oracle Cloud Developer Services offering for Cluster Management Fee.,OCI-5491,0.1,Cluster-Hour / OCPU-Hour,0.085,Cluster-Hour / OCPU-Hour,-15%
OCI OKE (Kubernetes) - Worker Node OCPU Offering,OKE (Kubernetes) - Worker Node OCPU,Official Oracle Cloud Developer Services offering for Worker Node OCPU.,OCI-5492,0.1,Cluster-Hour / OCPU-Hour,0.107,Cluster-Hour / OCPU-Hour,7%
OCI Functions - Invocations Offering,Functions - Invocations,Official Oracle Cloud Developer Services offering for Invocations.,OCI-5493,0.2,1m Invocations / 1k GB-Sec,0.194,1m Invocations / 1k GB-Sec,-3%
OCI Functions - Execution Duration (GB-Sec) Offering,Functions - Execution Duration (GB-Sec),Official Oracle Cloud Developer Services offering for Execution Duration (GB-Sec).,OCI-5494,0.2,1m Invocations / 1k GB-Sec,0.19,1m Invocations / 1k GB-Sec,-5%
OCI Compute Instance - VM.Standard.E3.Flex - OCPU Offering,Compute Instance - VM.Standard.E3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5495,0.025,OCPU-Hour / GB-Hour,0.02175,OCPU-Hour / GB-Hour,-13%
OCI Compute Instance - VM.Standard.E3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5496,0.025,OCPU-Hour / GB-Hour,0.026,OCPU-Hour / GB-Hour,4%
OCI Compute Instance - VM.Standard.E4.Flex - OCPU Offering,Compute Instance - VM.Standard.E4.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5497,0.025,OCPU-Hour / GB-Hour,0.02725,OCPU-Hour / GB-Hour,9%
OCI Compute Instance - VM.Standard.E4.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E4.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5498,0.025,OCPU-Hour / GB-Hour,0.0255,OCPU-Hour / GB-Hour,2%
OCI Compute Instance - VM.Optimized3.Flex - OCPU Offering,Compute Instance - VM.Optimized3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5499,0.03,OCPU-Hour / GB-Hour,0.0285,OCPU-Hour / GB-Hour,-5%
